Entity,Year,Cost of a healthy diet,gdp,population,Region,bmi,row_added,imputed_from,values_imputed
South Korea,2018,4.92,45890.43,51640894,Asia,5.46886,False,,False
South Korea,2019,4.9,46757.26,51767844,Asia,5.75904,False,,False
South Korea,2020,5.18,46361.598,51858481,Asia,6.06794,False,,False
South Korea,2021,5.55,48419.645,51848401,Asia,6.39314,False,,False
South Korea,2022,6.05,49777.93,51782515,Asia,6.73334,False,,False
South Korea,2023,6.39,50414.207,51748744,Asia,6.73334,False,bmi:GLB,True
South Sudan,2017,3.0716666666666668,2671.934983333333,45956034,Africa,6.4022033333333335,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2018,3.001666666666667,2694.5926999999997,47218853,Africa,6.720996666666667,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2019,3.095,2727.7765833333333,48375504,Africa,7.060145000000001,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2020,3.1616666666666666,2677.9021,49503282,Africa,7.420813333333334,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2021,3.336666666666666,2717.2220166666666,50643048,Africa,7.804146666666667,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2022,3.595,2754.4227333333333,51817901,Africa,8.210195,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]",True
South Sudan,2023,3.795,2667.040333333333,52690904,Africa,8.210195,True,"Cost of a healthy diet:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|gdp:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|population:NEI[Democratic Republic of Congo,Kenya,Sudan,Central African Republic,Ethiopia,Uganda]|bmi:GLB",True
Spain,2017,2.53,45446.25,46868594,Europe,20.55954,False,,False
Spain,2018,2.57,46325.21,47092817,Europe,20.26958,False,,False
Spain,2019,2.71,46896.418,47435121,Europe,19.96951,False,,False
Spain,2020,2.75,41553.45,47679482,Europe,19.68164,False,,False
Spain,2021,2.94,44251.664,47735670,Europe,19.40798,False,,False
Spain,2022,3.4,46649.562,47828386,Europe,19.16706,False,,False
Spain,2023,3.83,47341.17,47911583,Europe,19.16706,False,bmi:GLB,True
Sri Lanka,2017,3.86,14572.485,22087525,Asia,7.97149,False,,False
Sri Lanka,2018,3.81,14759.825,22253116,Asia,8.46438,False,,False
Sri Lanka,2019,3.7,14637.444,22410552,Asia,8.97363,False,,False
Sri Lanka,2020,3.66,13886.651,22561808,Asia,9.49996,False,,False
Sri Lanka,2021,4.27,14316.135,22700377,Asia,10.0449,False,,False
Sri Lanka,2022,4.87,13249.065,22834965,Asia,10.60543,False,,False
Sri Lanka,2023,4.89,13024.94,22971615,Asia,10.60543,False,bmi:GLB,True
Sudan,2017,2.59,4061.0183,42714311,Africa,12.35042,False,,False
Sudan,2018,2.77,3816.66,44230597,Africa,12.90614,False,,False
Sudan,2019,2.87,3625.5232,45548179,Africa,13.503,False,,False
Sudan,2020,2.86,3401.2498,46789237,Africa,14.13712,False,,False
Sudan,2021,3.03,3248.9756,48066930,Africa,14.80176,False,,False
Sudan,2022,2.75,3132.0771,49383344,Africa,15.49623,False,,False
Sudan,2023,2.94,2181.079,50042800,Africa,15.49623,False,bmi:GLB,True
Suriname,2017,4.4,22070.514,593720,America,25.73275,False,,False
Suriname,2018,4.33,22938.535,599519,America,26.36193,False,,False
Suriname,2019,4.67,22966.74,605779,America,26.99139,False,,False
Suriname,2020,4.94,19091.361,612320,America,27.63182,False,,False
Suriname,2021,5.44,18458.234,617905,America,28.29558,False,,False
Suriname,2022,5.88,18742.588,623172,America,28.98193,False,,False
Suriname,2023,6.4,19043.705,628892,America,28.98193,False,bmi:GLB,True
Sweden,2017,2.71,59883.668,10057864,Europe,16.00645,False,,False
Sweden,2018,2.77,60318.46,10175400,Europe,16.07548,False,,False
Sweden,2019,2.91,61232.484,10279120,Europe,16.14687,False,,False
Sweden,2020,3.0,59572.477,10353682,Europe,16.22679,False,,False
Sweden,2021,3.06,62731.7,10416134,Europe,16.31432,False,,False
Sweden,2022,3.5,63215.438,10487335,Europe,16.4103,False,,False
Sweden,2023,3.83,62845.484,10551493,Europe,16.4103,False,bmi:GLB,True
Switzerland,2017,2.39,77626.91,8453630,Europe,13.41364,False,,False
Switzerland,2018,2.45,79261.36,8516341,Europe,13.46228,False,,False
Switzerland,2019,2.55,79596.7,8577525,Europe,13.5137,False,,False
Switzerland,2020,2.59,77324.89,8640582,Europe,13.56942,False,,False
Switzerland,2021,2.63,81001.414,8707019,Europe,13.64625,False,,False
Switzerland,2022,2.85,82777.3,8792180,Europe,13.74016,False,,False
Switzerland,2023,3.01,82302.05,8870564,Europe,13.74016,False,bmi:GLB,True
Syria,2017,2.5,4977.792,19224671,Asia,30.46027,False,,False
Syria,2018,2.55,4956.093,19577849,Asia,30.67682,False,,False
Syria,2019,2.61,4825.4062,20353536,Asia,30.71288,False,,False
Syria,2020,3.91,4633.3496,21049431,Asia,30.83128,False,,False
Syria,2021,5.01,4592.8384,21628837,Asia,31.02562,False,,False
Syria,2022,5.4,4454.8535,22462170,Asia,31.17818,False,,False
Syria,2023,5.61,4189.8374,23594623,Asia,31.17818,False,bmi:GLB,True
Taiwan,2017,3.71,15345.36514,51486268,Asia,4.487278000000001,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2018,3.808,15933.857399999999,51640894,Asia,4.748662,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2019,3.8880000000000003,16472.4656,51767844,Asia,5.023854,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2020,4.116,16158.511200000003,51858481,Asia,5.314078,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2021,4.288,16726.46104,51848401,Asia,5.61926,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2022,4.608,17371.239739999997,51782515,Asia,5.939114000000001,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]",True
Taiwan,2023,4.895999999999999,17785.2246,51748744,Asia,5.939114000000001,True,"Cost of a healthy diet:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|gdp:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|population:NEI[Philippines,South Korea,Vietnam,Laos,Cambodia]|bmi:GLB",True
Tajikistan,2017,2.99,3312.712,9085942,Asia,17.19466,False,,False
Tajikistan,2018,2.99,3479.6924,9307345,Asia,17.88645,False,,False
Tajikistan,2019,3.17,3649.8838,9529970,Asia,18.59565,False,,False
Tajikistan,2020,3.43,3724.749,9749312,Asia,19.31249,False,,False
Tajikistan,2021,3.53,3985.9126,9966912,Asia,20.04547,False,,False
Tajikistan,2022,3.68,4213.7563,10182228,Asia,20.80941,False,,False
Tajikistan,2023,3.68,4472.324,10389807,Asia,20.80941,False,bmi:GLB,True
Tanzania,2017,2.14,3319.3767,55652888,Africa,8.72751,False,,False
Tanzania,2018,2.3,3392.6887,57437134,Africa,9.21477,False,,False
Tanzania,2019,2.45,3484.6326,59174889,Africa,9.72141,False,,False
Tanzania,2020,2.64,3449.8215,60972803,Africa,10.25206,False,,False
Tanzania,2021,2.79,3493.083,62830410,Africa,10.80856,False,,False
Tanzania,2022,3.1,3546.981,64711822,Africa,11.39353,False,,False
Tanzania,2023,3.32,3620.7935,66617607,Africa,11.39353,False,bmi:GLB,True
Thailand,2017,4.27,20094.678,71160183,Asia,12.15475,False,,False
Thailand,2018,4.34,20879.902,71376081,Asia,12.60619,False,,False
Thailand,2019,4.5,21277.84,71522264,Asia,13.06406,False,,False
Thailand,2020,4.65,19957.258,71641484,Asia,13.53404,False,,False
Thailand,2021,4.75,20242.77,71727338,Asia,14.01727,False,,False
Thailand,2022,5.17,20762.795,71735321,Asia,14.50924,False,,False
Thailand,2023,5.46,21191.453,71702436,Asia,14.50924,False,bmi:GLB,True
Timor-Leste,2017,3.61,11772.574,267346654,Asia,8.5134,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2018,3.68,12262.231,269951847,Asia,9.06837,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2019,3.68,12757.785,272489381,Asia,9.64154,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2020,3.86,12388.545,274814861,Asia,10.23832,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2021,4.0,12757.074,276758056,Asia,10.86129,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2022,4.39,13334.266,278830527,Asia,11.50446,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:NEI[Indonesia],True
Timor-Leste,2023,4.63,13889.975,281190068,Asia,11.50446,True,Cost of a healthy diet:NEI[Indonesia]|gdp:NEI[Indonesia]|population:NEI[Indonesia]|bmi:GLB,True
Togo,2017,2.54,2389.2124,8057138,Africa,8.04478,False,,False
Togo,2018,2.6,2442.647,8258782,Africa,8.47613,False,,False
Togo,2019,2.66,2501.0308,8463070,Africa,8.93324,False,,False
Togo,2020,2.81,2490.053,8669721,Africa,9.41633,False,,False
Togo,2021,3.12,2577.202,8878382,Africa,9.92236,False,,False
Togo,2022,3.5,2662.2593,9089742,Africa,10.44978,False,,False
Togo,2023,3.58,2767.5166,9304346,Africa,10.44978,False,bmi:GLB,True
Trinidad and Tobago,2017,3.72,34153.883,1445265,America,27.18021,False,,False
Trinidad and Tobago,2018,3.87,33753.594,1470522,America,27.51743,False,,False
Trinidad and Tobago,2019,3.93,33793.707,1484898,America,27.89324,False,,False
Trinidad and Tobago,2020,4.11,30723.404,1481026,America,28.33544,False,,False
Trinidad and Tobago,2021,4.43,30424.664,1487715,America,28.73922,False,,False
Trinidad and Tobago,2022,4.98,30793.4,1495923,America,29.15095,False,,False
Trinidad and Tobago,2023,5.35,31193.916,1502938,America,29.15095,False,bmi:GLB,True
Tunisia,2017,3.66,12953.523,11650504,Africa,24.89414,False,,False
Tunisia,2018,3.72,13163.591,11765515,Africa,25.57657,False,,False
Tunisia,2019,3.79,13249.224,11875084,Africa,26.25088,False,,False
Tunisia,2020,3.81,11955.566,11974058,Africa,26.92617,False,,False
Tunisia,2021,3.97,12444.326,12048625,Africa,27.59794,False,,False
Tunisia,2022,4.38,12702.453,12119338,Africa,28.264,False,,False
Tunisia,2023,4.77,12622.96,12200434,Africa,28.264,False,bmi:GLB,True
Turkey,2017,3.45,27851.982,83083667,Asia,31.2609,False,,False
Turkey,2018,3.59,28305.46,84415966,Asia,31.86981,False,,False
Turkey,2019,3.88,28132.053,85357670,Asia,32.47944,False,,False
Turkey,2020,3.73,28378.553,86091691,Asia,33.069,False,,False
Turkey,2021,3.81,31338.266,86686254,Asia,33.64245,False,,False
Turkey,2022,4.44,32748.318,87058469,Asia,34.25613,False,,False
Turkey,2023,4.65,34282.535,87270502,Asia,34.25613,False,bmi:GLB,True
Turkmenistan,2017,3.08,18226.534566666665,31819172,Asia,20.901003333333332,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2018,3.1033333333333335,18440.561999999998,32373489,Asia,21.598113333333334,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2019,3.2099999999999995,18698.000333333333,32964700,Asia,22.298253333333335,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2020,3.1833333333333336,18378.70433333333,33586373,Asia,22.99704,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2021,3.34,19048.463,34243696,Asia,23.687973333333332,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2022,3.8299999999999996,19481.718333333334,34938953,Asia,24.374466666666667,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:NEI[Kazakhstan,Uzbekistan,Iran]",True
Turkmenistan,2023,4.086666666666667,20207.649999999998,35652311,Asia,24.374466666666667,True,"Cost of a healthy diet:NEI[Kazakhstan,Uzbekistan,Iran]|gdp:NEI[Kazakhstan,Uzbekistan,Iran]|population:NEI[Kazakhstan,Uzbekistan,Iran]|bmi:GLB",True
Turks and Caicos Islands,2017,2.8,16498.691,39931,America,28.22711996929825,False,bmi:REG[America],True
Turks and Caicos Islands,2018,2.91,30286.12,41580,America,28.836340578947368,False,bmi:REG[America],True
Turks and Caicos Islands,2019,2.99,30611.213,43191,America,29.559088516666666,False,bmi:REG[America],True
Turks and Caicos Islands,2020,3.13,19702.537,44405,America,30.3035119622807,False,bmi:REG[America],True
Turks and Caicos Islands,2021,3.27,25056.488,45262,America,31.056122609649123,False,bmi:REG[America],True
Turks and Caicos Islands,2022,3.63,28209.625,45869,America,31.82160144122807,False,bmi:REG[America],True
Turks and Caicos Islands,2023,3.88,31839.371,46221,America,31.82160144122807,False,bmi:GLB,True
Uganda,2017,3.12,2543.8477,40177384,Africa,4.78315,False,,False
Uganda,2018,3.03,2613.88,41565839,Africa,5.12728,False,,False
Uganda,2019,2.93,2689.4102,42999636,Africa,5.5056,False,,False
Uganda,2020,2.9,2678.009,44457148,Africa,5.92244,False,,False
Uganda,2021,2.95,2684.9204,45910931,Africa,6.38127,False,,False
Uganda,2022,3.36,2724.906,47312718,Africa,6.88494,False,,False
Uganda,2023,3.68,2791.0557,48656606,Africa,6.88494,False,bmi:GLB,True
Ukraine,2017,2.7542857142857144,30038.33357142857,9785608,Europe,28.045055714285713,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2018,2.818571428571429,31510.716857142856,9774395,Europe,28.706904285714284,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2019,2.9814285714285718,32630.167999999998,9770346,Europe,29.368034285714288,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2020,3.117142857142857,31760.431571428573,9749459,Europe,30.02390571428571,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2021,3.202857142857142,33993.56,9707848,Europe,30.665245714285714,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2022,3.6399999999999997,34596.23657142858,9684308,Europe,30.93924714285714,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]",True
Ukraine,2023,3.9499999999999997,35357.235499999995,9686465,Europe,30.93924714285714,True,"Cost of a healthy diet:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|gdp:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|population:NEI[Russia,Belarus,Poland,Hungary,Moldova,Romania,Slovakia]|bmi:GLB",True
United Arab Emirates,2017,2.46,68871.85,9234330,Asia,29.71277,False,,False
United Arab Emirates,2018,2.74,68854.97,9346870,Asia,30.0836,False,,False
United Arab Emirates,2019,2.87,68887.84,9377855,Asia,30.43723,False,,False
United Arab Emirates,2020,2.85,65784.68,9448529,Asia,30.82811,False,,False
United Arab Emirates,2021,2.66,67401.125,9789055,Asia,31.25144,False,,False
United Arab Emirates,2022,2.93,68867.83,10242085,Asia,31.54617,False,,False
United Arab Emirates,2023,3.11,68577.54,10642089,Asia,31.54617,False,bmi:GLB,True
United Kingdom,2017,1.7,51601.14,66354473,Europe,27.40171,False,,False
United Kingdom,2018,1.75,52071.27,66752473,Europe,27.6555,False,,False
United Kingdom,2019,1.83,52645.543,67110958,Europe,27.90822,False,,False
United Kingdom,2020,1.86,47144.723,67351860,Europe,28.16976,False,,False
United Kingdom,2021,1.9,51004.426,67668788,Europe,28.43704,False,,False
United Kingdom,2022,2.21,52982.176,68179315,Europe,28.70708,False,,False
United Kingdom,2023,2.5,52502.914,68682965,Europe,28.70708,False,bmi:GLB,True
United States,2017,2.17,66155.555,332204657,America,40.24966,False,,False
United States,2018,2.18,67719.766,335056492,America,40.78046,False,,False
United States,2019,2.2,69112.6,337790069,America,41.30959,False,,False
United States,2020,2.28,67342.07,339436156,America,41.84385,False,,False
United States,2021,2.36,71307.4,340161438,America,42.36097,False,,False
United States,2022,2.63,72679.26,341534041,America,42.86787,False,,False
United States,2023,2.76,74158.72,343477330,America,42.86787,False,bmi:GLB,True
Uruguay,2017,2.78,29762.434,3388444,America,30.20801,False,,False
Uruguay,2018,2.93,29757.94,3394538,America,31.06208,False,,False
Uruguay,2019,3.08,30010.574,3397206,America,31.93985,False,,False
Uruguay,2020,3.45,27788.186,3398966,America,32.83513,False,,False
Uruguay,2021,3.65,29431.885,3396693,America,33.74313,False,,False
Uruguay,2022,4.01,30804.703,3390913,America,34.66752,False,,False
Uruguay,2023,4.29,31059.254,3388083,America,34.66752,False,bmi:GLB,True
Uzbekistan,2017,4.11,8047.0537,31819172,Asia,23.00886,False,,False
Uzbekistan,2018,4.07,8348.961,32373489,Asia,24.07068,False,,False
Uzbekistan,2019,4.0,8755.126,32964700,Asia,25.16017,False,,False
Uzbekistan,2020,3.97,8727.411,33586373,Asia,26.2659,False,,False
Uzbekistan,2021,4.06,9247.644,34243696,Asia,27.38298,False,,False
Uzbekistan,2022,4.52,9607.562,34938953,Asia,28.51616,False,,False
Uzbekistan,2023,4.78,10007.686,35652311,Asia,28.51616,False,bmi:GLB,True
Vanuatu,2017,2.925,29641.8955,2865756,Oceania,31.256175,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2018,2.92,30280.445,2909012,Oceania,31.80762,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2019,3.055,30422.569,2952158,Oceania,32.36526,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2020,3.1550000000000002,28679.787500000002,2992433,Oceania,32.92573,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2021,3.335,29340.9385,3012206,Oceania,33.483774999999994,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2022,3.7299999999999995,31190.435,3025580,Oceania,34.043865,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:NEI[Fiji,New Zealand]",True
Vanuatu,2023,4.07,31367.9995,3048494,Oceania,34.043865,True,"Cost of a healthy diet:NEI[Fiji,New Zealand]|gdp:NEI[Fiji,New Zealand]|population:NEI[Fiji,New Zealand]|bmi:GLB",True
Venezuela,2017,3.5366666666666666,15837.384666666665,48131076,America,22.96672,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2018,3.6300000000000003,16000.74566666667,49024463,America,23.67389,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2019,3.7999999999999994,16252.604666666666,49907987,America,24.424613333333337,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2020,4.083333333333333,17474.382,50629997,America,25.241353333333333,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2021,4.39,19441.574333333334,51188174,America,26.043313333333334,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2022,4.94,24693.65566666667,51737944,America,26.871736666666667,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:NEI[Brazil,Colombia,Guyana]",True
Venezuela,2023,5.293333333333333,28925.056666666667,52321152,America,26.871736666666667,True,"Cost of a healthy diet:NEI[Brazil,Colombia,Guyana]|gdp:NEI[Brazil,Colombia,Guyana]|population:NEI[Brazil,Colombia,Guyana]|bmi:GLB",True
Vietnam,2017,3.27,10290.549,95176978,Asia,1.32914,False,,False
Vietnam,2018,3.33,10936.894,96237319,Asia,1.45889,False,,False
